tournament,tier,round,start_date,host_country,player_a,player_a_nat,player_b,player_b_nat,player_a_won,same_nationality,h2h_win_rate_a_vs_b,player_a_is_home,player_a_matches_last_14_days,player_a_days_since_last_match,player_a_recent_win_rate,player_b_is_home,player_b_matches_last_14_days,player_b_days_since_last_match,player_b_recent_win_rate,player_a_elo,player_b_elo,elo_diff,player_a_ema_form,player_b_ema_form,h2h_last_winner,player_a_win_streak,player_b_win_streak,player_a_matches_last_7_days,player_b_matches_last_7_days
Spain Masters 2021,300,Quarter-finals,2021-05-18,Spain,Lee Dong-keun,South Korea,Misha Zilberman,Israel,1,0,0.5,0,0,100,0.5,0,0,62,0.0,1512.62,1467.45,45.17,0.65,0.245,0.5,1,-2,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Kai Schäfer,Germany,Lucas Claerbout,France,0,0,0.5,0,0,56,0.5,0,0,56,0.0,1500.29,1489.7,10.58,0.545,0.35,0.5,1,-1,0,0
Spain Masters 2021,300,Second Round,2021-05-18,Spain,Lucas Claerbout,France,Misha Zilberman,Israel,0,0,0.5,0,0,56,0.0,0,0,62,0.0,1502.07,1457.0,45.07,0.545,0.1715,0.5,1,-3,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Alex Lane,England,Misha Zilberman,Israel,0,0,0.5,0,0,56,0.0,0,0,62,0.0,1490.0,1470.55,19.45,0.35,0.42,0.5,-1,1,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Raul Must,Estonia,Ng Tze Yong,Malaysia,0,0,0.5,0,0,100,0.5,0,0,100,0.5,1500.0,1500.0,0.0,0.5,0.5,0.5,0,0,0,0
Spain Masters 2021,300,Second Round,2021-05-18,Spain,Mads Christophersen,Denmark,Magnus Johannesen,Denmark,1,1,1.0,0,0,56,0.75,0,0,56,0.0,1519.01,1480.28,38.74,0.5799,0.245,1.0,-1,-2,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Magnus Johannesen,Denmark,Johnie Torjussen,England,1,0,0.5,0,0,56,0.0,0,0,100,0.5,1469.61,1500.0,-30.39,0.1715,0.5,0.5,-3,0,0,0
Spain Masters 2021,300,Quarter-finals,2021-05-18,Spain,Mads Christophersen,Denmark,Toma Junior Popov,France,0,0,0.0,0,0,56,0.75,0,0,56,0.625,1529.68,1511.5,18.19,0.706,0.7012,0.0,1,1,0,0
Spain Masters 2021,300,Second Round,2021-05-18,Spain,Ng Tze Yong,Malaysia,Toma Junior Popov,France,0,0,0.5,0,0,100,0.5,0,0,56,0.625,1512.0,1524.12,-12.12,0.65,0.7908,0.5,1,2,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Luís Enrique Peñalver,Spain,Toma Junior Popov,France,0,0,0.5,1,0,100,0.5,0,0,56,0.625,1500.0,1535.71,-35.71,0.5,0.8536,0.5,0,3,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Victor Svendsen,Denmark,Christo Popov,France,1,0,0.5,0,0,56,0.6667,0,0,56,0.5,1510.79,1500.01,10.78,0.6815,0.545,0.5,2,1,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Alejandro Alcalá,Spain,Mads Christophersen,Denmark,0,0,0.5,1,0,100,0.5,0,0,56,0.75,1500.0,1517.05,-17.05,0.5,0.4942,0.5,0,-1,0,0
Spain Masters 2021,300,Second Round,2021-05-18,Spain,Ygor Coelho de Oliveira,Brazil,Victor Svendsen,Denmark,1,0,0.5,0,0,56,0.3333,0,0,56,0.6667,1479.29,1522.42,-43.13,0.4715,0.7771,0.5,1,3,0,0
Spain Masters 2021,300,Second Round,2021-05-18,Spain,Lee Dong-keun,South Korea,Pablo Abián,Spain,1,0,0.5,0,0,100,0.5,1,0,62,0.3333,1523.07,1493.59,29.49,0.755,0.567,0.5,2,1,0,0
Spain Masters 2021,300,Quarter-finals,2021-05-18,Spain,Chico Aura Dwi Wardoyo,Indonesia,Ygor Coelho de Oliveira,Brazil,1,0,0.5,0,0,56,0.0,0,0,56,0.3333,1480.43,1492.77,-12.34,0.245,0.63,0.5,-2,2,0,0
Spain Masters 2021,300,Semi-finals,2021-05-18,Spain,Shesar Hiren Rhustavito,Indonesia,Chico Aura Dwi Wardoyo,Indonesia,0,1,0.5,0,0,77,0.6667,0,0,56,0.0,1513.93,1492.85,21.08,0.6815,0.4715,0.5,2,1,0,0
Spain Masters 2021,300,Final,2021-05-18,Spain,Chico Aura Dwi Wardoyo,Indonesia,Toma Junior Popov,France,0,0,0.5,0,0,56,0.0,0,0,56,0.625,1505.58,1546.48,-40.9,0.63,0.8975,0.5,2,4,0,0
Spain Masters 2021,300,Semi-finals,2021-05-18,Spain,Lee Dong-keun,South Korea,Toma Junior Popov,France,0,0,0.5,0,0,100,0.5,0,0,56,0.625,1534.06,1557.07,-23.01,0.8285,0.9283,0.5,3,5,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Shesar Hiren Rhustavito,Indonesia,Ihsan Maulana Mustofa,Indonesia,1,1,0.5,0,0,77,0.6667,0,0,100,0.5,1501.2,1500.0,1.2,0.477,0.5,0.5,-1,0,0,0
Spain Masters 2021,300,Second Round,2021-05-18,Spain,Shesar Hiren Rhustavito,Indonesia,Max Weißkirchen,Germany,1,0,0.5,0,0,77,0.6667,0,0,56,0.0,1513.16,1490.02,23.14,0.6339,0.35,0.5,1,-1,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Leong Jun Hao,Malaysia,Max Weißkirchen,Germany,0,0,0.5,0,0,100,0.5,0,0,56,0.0,1500.0,1478.82,21.18,0.5,0.245,0.5,0,-2,0,0
Spain Masters 2021,300,Quarter-finals,2021-05-18,Spain,Shesar Hiren Rhustavito,Indonesia,Cheam June Wei,Malaysia,1,0,0.5,0,0,77,0.6667,0,0,56,0.0,1524.36,1490.34,34.02,0.7438,0.35,0.5,2,-1,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Ygor Coelho de Oliveira,Brazil,Georges Paul,Mauritius,1,0,0.5,0,0,56,0.3333,0,0,100,0.5,1480.34,1500.0,-19.66,0.441,0.5,0.5,-1,0,0,0
Spain Masters 2021,300,Second Round,2021-05-18,Spain,Felix Burestedt,Sweden,Cheam June Wei,Malaysia,0,0,0.5,0,0,77,0.0,0,0,56,0.0,1488.0,1479.51,8.49,0.35,0.245,0.5,-1,-2,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Jeppe Bruun,Denmark,Cheam June Wei,Malaysia,0,0,0.5,0,0,100,0.5,0,0,56,0.0,1500.0,1491.81,8.19,0.5,0.4715,0.5,0,1,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Álvaro Vázquez,Spain,Joran Kweekel,Netherlands,0,0,0.5,1,0,100,0.5,0,0,56,0.6667,1500.0,1510.23,-10.23,0.5,0.6815,0.5,0,2,0,0
Spain Masters 2021,300,Second Round,2021-05-18,Spain,Joran Kweekel,Netherlands,Chico Aura Dwi Wardoyo,Indonesia,0,0,0.5,0,0,56,0.6667,0,0,56,0.0,1521.88,1494.98,26.89,0.7771,0.441,0.5,3,-1,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,B. R. Sankeerth,Canada,Chico Aura Dwi Wardoyo,Indonesia,0,0,0.5,0,0,56,0.0,0,0,56,0.0,1489.94,1507.91,-17.97,0.35,0.6087,0.5,-1,1,0,0
Spain Masters 2021,300,First Round,2021-05-18,Spain,Felix Burestedt,Sweden,Carlos Piris,Spain,1,0,0.5,0,0,77,0.0,1,0,100,0.5,1475.71,1500.0,-24.29,0.245,0.5,0.5,-2,0,0,0
Denmark Open 2021,1000,Second Round,2021-10-19,Denmark,Lee Cheuk Yiu,Hong Kong,Ng Ka Long,Hong Kong,1,1,0.5,0,0,100,0.5,0,0,100,0.5,1500.0,1500.0,0.0,0.5,0.5,0.5,0,0,0,0
Denmark Open 2021,1000,Quarter-finals,2021-10-19,Denmark,Lee Cheuk Yiu,Hong Kong,Chou Tien-chen,Chinese Taipei,1,0,0.5,0,0,100,0.5,0,0,100,0.5,1520.0,1500.0,20.0,0.65,0.5,0.5,1,0,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Lu Guangzu,China,Brice Leverdez,France,1,0,0.5,0,0,100,0.5,0,0,210,0.5,1500.0,1483.66,16.34,0.5,0.3815,0.5,0,-1,0,0
Denmark Open 2021,1000,Second Round,2021-10-19,Denmark,Lu Guangzu,China,Chou Tien-chen,Chinese Taipei,0,0,0.5,0,0,100,0.5,0,0,100,0.5,1519.06,1481.15,37.91,0.65,0.35,0.5,1,-1,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Parupalli Kashyap,India,Chou Tien-chen,Chinese Taipei,0,0,0.5,0,0,210,0.5,0,0,100,0.5,1459.28,1503.32,-44.04,0.1715,0.545,0.5,-3,1,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Wang Tzu-wei,Chinese Taipei,Lee Zii Jia,Malaysia,0,0,0.5,0,0,100,0.5,0,0,216,0.5,1500.0,1616.07,-116.07,0.5,0.9294,0.5,0,5,0,0
Denmark Open 2021,1000,Second Round,2021-10-19,Denmark,Liew Daren,Malaysia,Lee Zii Jia,Malaysia,0,1,0.5,0,0,216,0.5,0,0,216,0.5,1466.95,1629.63,-162.67,0.245,0.9506,0.5,-2,6,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Lee Cheuk Yiu,Hong Kong,Shesar Hiren Rhustavito,Indonesia,1,0,0.5,0,0,100,0.5,0,0,154,0.75,1538.85,1535.19,3.66,0.755,0.8206,0.5,2,3,0,0
Denmark Open 2021,1000,Quarter-finals,2021-10-19,Denmark,Lee Zii Jia,Malaysia,Viktor Axelsen,Denmark,0,0,1.0,0,0,216,0.5,1,0,216,0.5,1640.89,1603.12,37.77,0.9654,0.7759,1.0,7,1,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Sourabh Verma,India,Lakshya Sen,India,0,1,0.5,0,0,231,0.5,0,0,216,0.5,1501.21,1514.4,-13.18,0.545,0.63,0.5,1,2,0,0
Denmark Open 2021,1000,Second Round,2021-10-19,Denmark,Lakshya Sen,India,Viktor Axelsen,Denmark,0,0,0.5,0,0,216,0.5,1,0,216,0.5,1533.64,1625.28,-91.65,0.741,0.8431,0.5,3,2,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Loh Kean Yew,Singapore,Viktor Axelsen,Denmark,0,0,0.5,0,0,100,0.5,1,0,216,0.5,1500.0,1640.13,-140.13,0.5,0.8902,0.5,0,3,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Liew Daren,Malaysia,Hans-Kristian Vittinghus,Denmark,1,0,0.5,0,0,216,0.5,1,0,210,0.5,1455.69,1523.21,-67.52,0.1715,0.5908,0.5,-3,-1,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Tommy Sugiarto,Indonesia,Kantaphon Wangcharoen,Thailand,1,0,0.5,0,0,100,0.5,0,0,216,0.5,1500.0,1490.55,9.45,0.5,0.3699,0.5,0,-2,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Kenta Nishimoto,Japan,Ng Ka Long,Hong Kong,0,0,0.5,0,0,216,0.5,0,0,100,0.5,1478.89,1480.0,-1.11,0.35,0.35,0.5,-1,-1,0,0
Denmark Open 2021,1000,Second Round,2021-10-19,Denmark,Thomas Rouxel,France,Tommy Sugiarto,Indonesia,0,0,0.5,0,0,210,0.5,0,0,100,0.5,1508.03,1519.46,-11.42,0.6736,0.65,0.5,2,1,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Anthony Sinisuka Ginting,Indonesia,Thomas Rouxel,France,0,0,0.0,0,0,216,0.5,0,0,210,0.5,1480.02,1488.69,-8.67,0.35,0.4715,0.0,-1,-1,0,0
Denmark Open 2021,1000,Semi-finals,2021-10-19,Denmark,Kento Momota,Japan,Tommy Sugiarto,Indonesia,1,0,0.5,0,0,216,0.5,0,0,100,0.5,1521.03,1538.8,-17.77,0.5285,0.755,0.5,-1,2,0,0
Denmark Open 2021,1000,Final,2021-10-19,Denmark,Kento Momota,Japan,Viktor Axelsen,Denmark,0,0,0.5,0,0,216,0.5,1,0,216,0.5,1542.05,1652.47,-110.42,0.6699,0.9231,0.5,1,4,0,0
Denmark Open 2021,1000,Semi-finals,2021-10-19,Denmark,Lee Cheuk Yiu,Hong Kong,Viktor Axelsen,Denmark,0,0,0.5,0,0,100,0.5,1,0,216,0.5,1558.64,1666.32,-107.68,0.8285,0.9462,0.5,3,5,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Kento Momota,Japan,Toma Junior Popov,France,1,0,0.5,0,0,216,0.5,0,0,154,1.0,1528.2,1568.28,-40.08,0.469,0.9498,0.5,-1,6,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,B. Sai Praneeth,India,Srikanth Kidambi,India,0,1,0.5,0,0,216,0.5,0,0,210,0.5,1513.2,1510.42,2.78,0.5439,0.5436,0.5,-1,-1,0,0
Denmark Open 2021,1000,Quarter-finals,2021-10-19,Denmark,Kento Momota,Japan,Jonatan Christie,Indonesia,1,0,0.5,0,0,216,0.5,0,0,216,0.5,1550.5,1502.49,48.0,0.6283,0.545,0.5,1,1,0,0
Denmark Open 2021,1000,Second Round,2021-10-19,Denmark,Kento Momota,Japan,Srikanth Kidambi,India,1,0,0.5,0,0,216,0.5,0,0,210,0.5,1567.75,1530.58,37.17,0.7398,0.6805,0.5,2,1,0,0
Denmark Open 2021,1000,Second Round,2021-10-19,Denmark,Jonatan Christie,Indonesia,Kanta Tsuneyama,Japan,1,0,0.5,0,0,216,0.5,0,0,216,0.5,1485.24,1516.6,-31.36,0.3815,0.5285,0.5,-1,-1,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Kanta Tsuneyama,Japan,Heo Kwang-hee,South Korea,1,0,0.5,0,0,216,0.5,0,0,100,0.5,1494.8,1500.0,-5.2,0.3699,0.5,0.5,-2,0,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Anders Antonsen,Denmark,Rasmus Gemke,Denmark,1,1,0.5,1,0,216,0.5,1,0,216,0.5,1540.48,1501.85,38.63,0.5799,0.5229,0.5,-1,1,0,0
Denmark Open 2021,1000,Second Round,2021-10-19,Denmark,Anders Antonsen,Denmark,Sameer Verma,India,0,0,1.0,1,0,216,0.5,0,0,216,0.5,1558.27,1488.47,69.8,0.706,0.3815,1.0,1,-1,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Sameer Verma,India,Kunlavut Vitidsarn,Thailand,1,0,0.5,0,0,216,0.5,0,0,210,0.5,1512.44,1529.23,-16.79,0.567,0.7605,0.5,1,3,0,0
Denmark Open 2021,1000,Quarter-finals,2021-10-19,Denmark,Sameer Verma,India,Tommy Sugiarto,Indonesia,0,0,0.5,0,0,216,0.5,0,0,100,0.5,1533.4,1517.78,15.63,0.6969,0.5285,0.5,2,-1,0,0
Denmark Open 2021,1000,First Round,2021-10-19,Denmark,Jonatan Christie,Indonesia,Prannoy Kumar,India,1,0,0.5,0,0,216,0.5,0,0,210,0.5,1507.04,1482.06,24.98,0.567,0.33,0.5,1,-1,0,0
French Open 2021,750,First Round,2021-10-26,France,Parupalli Kashyap,India,Brice Leverdez,France,0,0,0.5,0,1,7,0.0,1,1,7,0.0,1441.8,1464.6,-22.79,0.12,0.267,0.5,-4,-2,1,1
French Open 2021,750,First Round,2021-10-26,France,Kenta Nishimoto,Japan,Kunlavut Vitidsarn,Thailand,1,0,0.5,0,1,7,0.0,0,1,7,0.0,1458.96,1508.26,-49.31,0.245,0.5324,0.5,-2,-1,1,1
French Open 2021,750,Second Round,2021-10-26,France,Kenta Nishimoto,Japan,Sourabh Verma,India,1,0,0.5,0,1,7,0.0,0,1,7,0.0,1477.21,1481.97,-4.76,0.4715,0.3815,0.5,1,-1,1,1
French Open 2021,750,First Round,2021-10-26,France,Sourabh Verma,India,Ygor Coelho de Oliveira,Brazil,1,0,0.5,0,1,7,0.0,0,0,161,0.6667,1465.75,1493.02,-27.27,0.267,0.6087,0.5,-2,1,1,0
French Open 2021,750,Quarter-finals,2021-10-26,France,Kenta Nishimoto,Japan,Chou Tien-chen,Chinese Taipei,0,0,0.5,0,1,7,0.0,0,3,7,0.6667,1493.43,1520.8,-27.37,0.63,0.6815,0.5,2,2,1,3
French Open 2021,750,Second Round,2021-10-26,France,Brice Leverdez,France,Chou Tien-chen,Chinese Taipei,0,0,0.5,1,1,7,0.0,0,3,7,0.6667,1479.55,1535.54,-55.99,0.4869,0.7771,0.5,1,3,1,3
French Open 2021,750,First Round,2021-10-26,France,Liew Daren,Malaysia,Kanta Tsuneyama,Japan,0,0,0.5,0,2,7,0.5,0,2,7,0.5,1479.53,1515.1,-35.57,0.42,0.559,0.5,1,1,2,2
French Open 2021,750,First Round,2021-10-26,France,Lakshya Sen,India,Nhat Nguyen,Republic of Ireland,1,0,0.5,0,2,7,0.5,0,0,217,0.5,1518.79,1503.68,15.11,0.5187,0.63,0.5,-1,2,2,0
French Open 2021,750,Second Round,2021-10-26,France,Lakshya Sen,India,Loh Kean Yew,Singapore,1,0,0.5,0,2,7,0.5,0,1,7,0.0,1534.1,1487.66,46.44,0.6631,0.35,0.5,1,-1,2,1
French Open 2021,750,First Round,2021-10-26,France,Loh Kean Yew,Singapore,Lee Zii Jia,Malaysia,1,0,0.5,0,1,7,0.0,0,3,7,0.6667,1473.78,1618.72,-144.94,0.245,0.6758,0.5,-2,-1,1,3
French Open 2021,750,Quarter-finals,2021-10-26,France,Lakshya Sen,India,Heo Kwang-hee,South Korea,0,0,0.5,0,2,7,0.5,0,1,7,0.0,1547.97,1479.7,68.27,0.7642,0.35,0.5,2,-1,2,1
French Open 2021,750,First Round,2021-10-26,France,Misha Zilberman,Israel,Wang Tzu-wei,Chinese Taipei,0,0,0.5,0,0,161,0.6667,0,1,7,0.0,1483.22,1486.44,-3.22,0.594,0.35,0.5,2,-1,0,1
French Open 2021,750,Second Round,2021-10-26,France,Wang Tzu-wei,Chinese Taipei,Heo Kwang-hee,South Korea,0,0,0.5,0,1,7,0.0,0,1,7,0.0,1502.3,1498.8,3.49,0.545,0.545,0.5,1,1,1,1
French Open 2021,750,First Round,2021-10-26,France,Prannoy Kumar,India,Chou Tien-chen,Chinese Taipei,0,0,0.5,0,1,7,0.0,0,3,7,0.6667,1463.5,1548.99,-85.49,0.231,0.8439,0.5,-2,4,1,3
French Open 2021,750,First Round,2021-10-26,France,Heo Kwang-hee,South Korea,Viktor Axelsen,Denmark,1,0,0.5,0,1,7,0.0,0,5,7,1.0,1514.97,1680.31,-165.35,0.6815,0.9623,0.5,2,6,1,5
French Open 2021,750,Second Round,2021-10-26,France,Ng Ka Long,Hong Kong,Kanta Tsuneyama,Japan,0,0,0.5,0,2,7,0.5,0,2,7,0.5,1499.94,1529.47,-29.53,0.545,0.6913,0.5,1,2,2,2
French Open 2021,750,Quarter-finals,2021-10-26,France,Lee Cheuk Yiu,Hong Kong,Kanta Tsuneyama,Japan,0,0,0.5,0,4,7,0.75,0,2,7,0.5,1544.65,1544.11,0.54,0.5799,0.7839,0.5,-1,3,4,2
French Open 2021,750,Semi-finals,2021-10-26,France,Kento Momota,Japan,Kanta Tsuneyama,Japan,0,1,0.5,0,5,7,0.8,0,2,7,0.5,1585.62,1560.13,25.49,0.8179,0.8487,0.5,3,4,5,2
French Open 2021,750,Final,2021-10-26,France,Kanta Tsuneyama,Japan,Chou Tien-chen,Chinese Taipei,1,0,0.5,0,2,7,0.5,0,3,7,0.6667,1577.31,1561.13,16.18,0.8941,0.8908,0.5,5,5,2,3
French Open 2021,750,Semi-finals,2021-10-26,France,Chou Tien-chen,Chinese Taipei,Heo Kwang-hee,South Korea,1,0,0.5,0,3,7,0.6667,0,1,7,0.0,1545.87,1538.05,7.82,0.6235,0.7771,0.5,-1,3,3,1
French Open 2021,750,First Round,2021-10-26,France,Kento Momota,Japan,Srikanth Kidambi,India,1,0,1.0,0,5,7,0.8,0,2,7,0.5,1568.45,1512.72,55.73,0.5725,0.4763,1.0,-1,-1,5,2
French Open 2021,750,Second Round,2021-10-26,France,Kento Momota,Japan,Rasmus Gemke,Denmark,1,0,0.5,0,5,7,0.8,0,1,7,0.0,1581.9,1484.07,97.84,0.7007,0.3661,0.5,1,-1,5,1
French Open 2021,750,First Round,2021-10-26,France,Toma Junior Popov,France,Rasmus Gemke,Denmark,0,0,0.5,1,1,7,0.8333,0,1,7,0.0,1545.98,1472.46,73.52,0.6648,0.2562,0.5,-1,-2,1,1
French Open 2021,750,First Round,2021-10-26,France,Ng Ka Long,Hong Kong,Mark Caljouw,Netherlands,1,0,0.5,0,2,7,0.5,0,0,217,0.5,1485.29,1542.23,-56.93,0.3815,0.6984,0.5,-1,1,2,0
French Open 2021,750,First Round,2021-10-26,France,Lee Dong-keun,South Korea,Sameer Verma,India,0,0,0.5,0,0,161,0.75,0,3,7,0.6667,1522.85,1512.51,10.35,0.5799,0.4879,0.5,-1,-1,0,3
French Open 2021,750,Second Round,2021-10-26,France,Sameer Verma,India,Shesar Hiren Rhustavito,Indonesia,0,0,0.5,0,3,7,0.6667,0,1,7,0.6,1528.98,1515.4,13.58,0.6415,0.5744,0.5,1,-1,3,1
French Open 2021,750,First Round,2021-10-26,France,Brian Yang,Canada,Shesar Hiren Rhustavito,Indonesia,0,0,0.0,0,0,223,0.5,0,1,7,0.6,1483.54,1532.03,-48.49,0.3185,0.7021,0.0,-2,1,0,1
French Open 2021,750,First Round,2021-10-26,France,Anders Antonsen,Denmark,Lee Cheuk Yiu,Hong Kong,0,0,0.5,0,2,7,0.5,0,4,7,0.75,1534.31,1528.62,5.68,0.4942,0.406,0.5,-1,-2,2,4
French Open 2021,750,Second Round,2021-10-26,France,Lee Cheuk Yiu,Hong Kong,Thomas Rouxel,France,1,0,0.5,0,4,7,0.75,1,2,7,0.5,1544.88,1508.19,36.69,0.5842,0.6301,0.5,1,1,4,2
French Open 2021,750,First Round,2021-10-26,France,Kantaphon Wangcharoen,Thailand,Thomas Rouxel,France,0,0,0.5,0,1,7,0.0,1,2,7,0.5,1471.09,1493.88,-22.78,0.259,0.4411,0.5,-3,-1,1,2
French Open 2021,750,Quarter-finals,2021-10-26,France,Kento Momota,Japan,Shesar Hiren Rhustavito,Indonesia,1,0,0.5,0,5,7,0.8,0,1,7,0.6,1593.51,1545.81,47.7,0.7905,0.7915,0.5,2,2,5,1
Hylo Open 2021,500,First Round,2021-11-02,Germany,Subhankar Dey,India,Lee Dong-keun,South Korea,0,0,0.5,0,0,224,0.5,0,1,7,0.6,1490.29,1506.37,-16.09,0.35,0.406,0.5,-1,-2,0,1
Hylo Open 2021,500,Second Round,2021-11-02,Germany,Lee Dong-keun,South Korea,Srikanth Kidambi,India,0,0,0.5,0,1,7,0.6,0,3,7,0.3333,1519.73,1499.26,20.47,0.5842,0.3334,0.5,1,-2,1,1
Hylo Open 2021,500,First Round,2021-11-02,Germany,Koki Watanabe,Japan,Srikanth Kidambi,India,0,0,0.5,0,0,230,0.5,0,3,7,0.3333,1484.31,1514.08,-29.77,0.35,0.5334,0.5,-1,1,0,1
Hylo Open 2021,500,Quarter-finals,2021-11-02,Germany,Srikanth Kidambi,India,Ng Ka Long,Hong Kong,1,0,0.5,0,3,7,0.3333,0,4,7,0.5,1526.89,1503.89,23.0,0.6734,0.567,0.5,2,1,1,2
Hylo Open 2021,500,First Round,2021-11-02,Germany,Tommy Sugiarto,Indonesia,Luís Enrique Peñalver,Spain,1,0,0.5,0,4,14,0.75,0,0,168,0.0,1538.68,1489.23,49.45,0.6699,0.35,0.5,1,-1,0,0
Hylo Open 2021,500,Second Round,2021-11-02,Germany,Tommy Sugiarto,Indonesia,Ng Ka Long,Hong Kong,0,0,0.5,0,4,14,0.75,0,4,7,0.5,1550.7,1490.82,59.88,0.769,0.3969,0.5,2,-1,0,2
Hylo Open 2021,500,First Round,2021-11-02,Germany,Brian Yang,Canada,Kantaphon Wangcharoen,Thailand,0,0,0.5,0,1,7,0.0,0,2,7,0.0,1469.76,1456.14,13.62,0.2229,0.1813,0.5,-3,-4,1,1
Hylo Open 2021,500,First Round,2021-11-02,Germany,Max Weißkirchen,Germany,Sourabh Verma,India,0,0,0.5,1,0,168,0.5,0,3,7,0.3333,1491.55,1483.01,8.55,0.4715,0.4869,0.5,1,1,0,2
Hylo Open 2021,500,Second Round,2021-11-02,Germany,Sourabh Verma,India,Kantaphon Wangcharoen,Thailand,0,0,0.5,0,3,7,0.3333,0,2,7,0.0,1497.35,1470.69,26.66,0.6409,0.4269,0.5,2,1,2,1
Hylo Open 2021,500,Quarter-finals,2021-11-02,Germany,Kantaphon Wangcharoen,Thailand,Lee Zii Jia,Malaysia,0,0,0.5,0,2,7,0.0,0,4,7,0.5,1485.76,1596.41,-110.65,0.5988,0.473,0.5,2,-2,1,1
Hylo Open 2021,500,First Round,2021-11-02,Germany,Nhat Nguyen,Republic of Ireland,Prannoy Kumar,India,1,0,0.5,0,1,7,0.0,0,2,7,0.0,1488.38,1451.36,37.02,0.441,0.1617,0.5,-1,-3,1,1
Hylo Open 2021,500,Second Round,2021-11-02,Germany,Nhat Nguyen,Republic of Ireland,Lee Zii Jia,Malaysia,0,0,0.5,0,1,7,0.0,0,4,7,0.5,1500.89,1606.1,-105.21,0.6087,0.6311,0.5,1,1,1,1
Hylo Open 2021,500,First Round,2021-11-02,Germany,Kunlavut Vitidsarn,Thailand,Victor Svendsen,Denmark,1,0,0.5,0,2,7,0.0,0,0,168,0.5,1490.01,1508.94,-18.93,0.3727,0.5439,0.5,-2,-1,1,0
Hylo Open 2021,500,First Round,2021-11-02,Germany,Brice Leverdez,France,Ng Ka Long,Hong Kong,0,0,0.5,0,3,7,0.3333,0,4,7,0.5,1466.11,1507.21,-41.1,0.3409,0.5779,0.5,-1,1,2,2
Hylo Open 2021,500,First Round,2021-11-02,Germany,Pablo Abián,Spain,Lee Zii Jia,Malaysia,0,0,0.5,0,0,168,0.5,0,4,7,0.5,1482.6,1615.98,-133.38,0.3969,0.7418,0.5,-1,2,0,1
Hylo Open 2021,500,Second Round,2021-11-02,Germany,Lee Cheuk Yiu,Hong Kong,Kunlavut Vitidsarn,Thailand,0,0,0.5,0,7,7,0.7143,0,2,7,0.0,1559.2,1504.77,54.43,0.7089,0.5609,0.5,2,1,3,1
Hylo Open 2021,500,Quarter-finals,2021-11-02,Germany,Lakshya Sen,India,Kunlavut Vitidsarn,Thailand,1,0,0.5,0,5,7,0.6,0,2,7,0.0,1528.87,1520.94,7.92,0.5349,0.6926,0.5,-1,2,3,1
Hylo Open 2021,500,First Round,2021-11-02,Germany,Lee Cheuk Yiu,Hong Kong,Liew Daren,Malaysia,1,0,0.5,0,7,7,0.7143,0,3,7,0.3333,1543.02,1465.16,77.87,0.4962,0.294,0.5,-1,-1,3,1
Hylo Open 2021,500,Semi-finals,2021-11-02,Germany,Loh Kean Yew,Singapore,Lakshya Sen,India,1,0,0.0,0,3,7,0.3333,0,5,7,0.6,1496.09,1542.55,-46.45,0.4715,0.6744,0.0,1,1,2,3
Hylo Open 2021,500,Final,2021-11-02,Germany,Loh Kean Yew,Singapore,Lee Zii Jia,Malaysia,1,0,1.0,0,3,7,0.3333,0,4,7,0.5,1511.96,1624.86,-112.9,0.63,0.8193,1.0,2,3,2,1
Hylo Open 2021,500,Semi-finals,2021-11-02,Germany,Srikanth Kidambi,India,Lee Zii Jia,Malaysia,0,0,0.5,0,3,7,0.3333,0,4,7,0.5,1539.96,1606.46,-66.5,0.7714,0.5735,0.5,3,-1,1,1
